Time,Wind_Speed,Air_Pressure,Snow_Depth,Precip,Avg_Temp,Max_Temp,Min_Temp,Year,Month,Day
2021-09-09,1.3,23.316218487394956,0,0.04285714285714286,64.6,79.5,51.3,2021,9,9
2021-09-10,1.3,23.296218487394956,0,0.2,62.6,78.1,48.7,2021,9,10
2021-09-11,1.4,23.316218487394956,0,0.1,53.2,64.2,40.3,2021,9,11
2021-09-12,1.1,23.376218487394958,0,0,54.5,70.7,39.6,2021,9,12
2021-09-13,1.2,23.306218487394958,0,0,50,62.8,40.1,2021,9,13
2021-09-14,1.3,23.326218487394957,0,0,52,63.5,37,2021,9,14
2021-09-15,1.5,23.186218487394957,0,0,58.6,68.4,46.8,2021,9,15
2021-09-16,1.2,23.15621848739496,0,0,43.9,55,29.3,2021,9,16
2021-09-17,1.8,23.316218487394956,0,0,52.9,70.2,27.9,2021,9,17
2021-09-18,3.4,23.136218487394956,0,0,64.2,71.4,50.4,2021,9,18
2021-09-19,2.5,23.10621848739496,0,0.1,44.1,51.6,38.5,2021,9,19
2021-09-20,1.1,23.396218487394957,0,0.1,39,47.5,31.1,2021,9,20
2021-09-21,1.2,23.60621848739496,0,0.028571428571428574,49.6,59,30.6,2021,9,21
2021-09-22,1.4,23.456218487394956,0,0.028571428571428574,55,69.3,41.7,2021,9,22
2021-09-23,1.1,23.396218487394957,0,0.028571428571428574,47.8,58.6,38.1,2021,9,23
2021-09-24,1.3,23.476218487394956,0,0.028571428571428574,49.6,63.7,36.9,2021,9,24
2021-09-25,1.4,23.306218487394958,0,0.028571428571428574,59.4,71.4,47.7,2021,9,25
2021-09-26,1.5,23.206218487394956,0,0,59,72.7,44.1,2021,9,26
2021-09-27,1.8,23.166218487394957,0,0,62.8,75.7,50.9,2021,9,27
2021-09-28,1.7,23.026218487394956,0,0,52.2,66.9,36.1,2021,9,28
2021-09-29,0.9,23.35621848739496,0,0,39,53.4,31.3,2021,9,29
2021-09-30,1.4,23.486218487394957,0,0,44.1,61,31.1,2021,9,30
2021-10-01,1.4,23.42621848739496,0,0,49.5,63,37.6,2021,10,1
2021-10-02,1.4,23.456218487394956,0,0,49.5,62.4,35.8,2021,10,2
2021-10-03,1.4,23.376218487394958,0,0.11428571428571428,55.8,66.2,44.1,2021,10,3
2021-10-04,1.7,23.346218487394957,0,0.11428571428571428,56.7,71.6,41.4,2021,10,4
2021-10-05,2.4,23.276218487394956,0,0.11428571428571428,58.6,72,48.6,2021,10,5
2021-10-06,1.3,23.196218487394958,0,0.1,54.1,63.5,42.3,2021,10,6
2021-10-07,1.1,23.286218487394958,0,0.4,41.5,47.5,36.3,2021,10,7
2021-10-08,1.4,23.236218487394957,0,0.3,41.7,48.4,36.9,2021,10,8
2021-10-09,1.1,23.196218487394958,0,0.11428571428571428,41.7,46.4,39.4,2021,10,9
2021-10-10,1.4,23.226218487394956,6.571428571428571,0.4,42.8,52.3,32.4,2021,10,10
2021-10-11,1.2,23.166218487394957,1,1.4,27,32.4,23.7,2021,10,11
2021-10-12,1.4,23.276218487394956,10,0.2,25.2,29.1,23.7,2021,10,12
2021-10-13,1,23.166218487394957,9,0.2,28.2,35.1,24.3,2021,10,13
2021-10-14,0.5,23.216218487394958,8,0.3,28.8,30.2,27.3,2021,10,14
2021-10-15,1.5,23.416218487394957,10,0.1,36.9,42.3,28.9,2021,10,15
2021-10-16,1.1,23.456218487394956,8,0.37142857142857144,45.9,55.6,35.8,2021,10,16
2021-10-17,1.9,23.276218487394956,7,0,46,61.5,32.4,2021,10,17
2021-10-18,1.4,23.08621848739496,5,0,43.7,58.5,33.3,2021,10,18
2021-10-19,3.4,23.276218487394956,4,0,35.2,45,29.3,2021,10,19
2021-10-20,2.7,23.346218487394957,3,0,40.8,52.2,27.3,2021,10,20
2021-10-21,1.2,23.366218487394956,2,0,47.5,53.6,40.1,2021,10,21
2021-10-22,1.7,23.236218487394957,1,0,50.2,64,37,2021,10,22
2021-10-23,1.7,22.99621848739496,1,0,40.5,49.5,33.4,2021,10,23
2021-10-24,1.9,23.026218487394956,1,0.14285714285714285,41.5,48.9,32,2021,10,24
2021-10-25,1.1,22.876218487394958,1,0.9,42.3,49.5,34.9,2021,10,25
2021-10-26,1.3,23.006218487394957,0.2857142857142857,0.14285714285714285,35.1,38.5,32,2021,10,26
2021-10-27,2.6,23.196218487394958,0.2857142857142857,0.14285714285714285,37.2,41.4,34.9,2021,10,27
2021-10-28,1,23.436218487394957,0.2857142857142857,0.14285714285714285,44.1,49.5,34.7,2021,10,28
2021-10-29,1.8,23.26621848739496,0.2857142857142857,0.1,49.3,53.6,38.3,2021,10,29
2021-10-30,1,23.296218487394956,0.2857142857142857,0.14285714285714285,31.1,38.5,24.8,2021,10,30
2021-10-31,3.8,23.446218487394958,0,0.12857142857142856,23.7,25.2,22.3,2021,10,31
2022-08-01,1.2,23.326218487394957,0,0.014285714285714287,69.8,85.3,52,2022,8,1
2022-08-02,1.1,23.24621848739496,0,0.014285714285714287,64.9,78.4,48.6,2022,8,2
2022-08-03,1.2,23.306218487394958,0,0.014285714285714287,63.7,77.9,46.4,2022,8,3
2022-08-04,2,23.24621848739496,0,0.014285714285714287,69.8,82.6,53.8,2022,8,4
2022-08-05,1.5,23.236218487394957,0,0.014285714285714287,58.1,68.5,49.6,2022,8,5
2022-08-06,4.5,23.35621848739496,0,0.1,48.6,56.1,43.7,2022,8,6
2022-08-07,1.4,23.436218487394957,0,0,55.8,70.9,40.6,2022,8,7
2022-08-08,1.5,23.40621848739496,0,0,63.7,79.3,46.8,2022,8,8
2022-08-09,1.5,23.416218487394957,0,0,65.1,83.7,48.4,2022,8,9
2022-08-10,2.7,23.396218487394957,0,0,69.1,86.5,53.6,2022,8,10
2022-08-11,1.1,23.446218487394958,0,0,65.5,79.5,54.7,2022,8,11
2022-08-12,1.1,23.416218487394957,0,0,68.4,86.7,51.8,2022,8,12
2022-08-13,1.7,23.396218487394957,0,0,63.7,81.9,50.5,2022,8,13
2022-08-14,1.7,23.386218487394956,0,0,62.6,78.3,50.4,2022,8,14
2022-08-15,1.3,23.376218487394958,0,0,61.9,79.5,47.1,2022,8,15
2022-08-16,1.5,23.376218487394958,0,0,64.9,82.9,47.5,2022,8,16
2022-08-17,1.3,23.42621848739496,0,0,64.6,84.2,50.5,2022,8,17
2022-08-18,3.4,23.436218487394957,0,0,63.3,78.8,50.2,2022,8,18
2022-08-19,4.5,23.346218487394957,0,0,61.5,76.8,48.6,2022,8,19
2022-08-20,2.7,23.296218487394956,0,0,63,83.5,45.5,2022,8,20
2022-08-21,1.3,23.35621848739496,0,0.12857142857142856,62.1,80.8,50,2022,8,21
2022-08-22,1.5,23.416218487394957,0,0.12857142857142856,64.9,82,49.5,2022,8,22
2022-08-23,1.4,23.366218487394956,0,0.12857142857142856,61.2,77.4,48.7,2022,8,23
2022-08-24,4.9,23.366218487394956,0,0.2,59,66,52.7,2022,8,24
2022-08-25,1.9,23.396218487394957,0,0.7,57.2,74.5,48,2022,8,25
2022-08-26,1.8,23.316218487394956,0,0.12857142857142856,55,69.6,45.7,2022,8,26
2022-08-27,1.9,23.126218487394958,0,0.12857142857142856,57.9,71.8,46.6,2022,8,27
2022-08-28,0.9,23.15621848739496,0,0,52.3,63.3,41.5,2022,8,28
2022-08-29,1.3,23.35621848739496,0,0,55.6,72.3,40.1,2022,8,29
2022-08-30,1.5,23.456218487394956,0,0,63,82.2,47.5,2022,8,30
2022-08-31,1.5,23.446218487394958,0,0,63.9,82,49.1,2022,8,31
2022-09-01,1.6,23.326218487394957,0,0,64.9,80.1,52.2,2022,9,1
2022-09-02,1.5,23.396218487394957,0,0,62.2,79.5,48.6,2022,9,2
2022-09-03,2.1,23.396218487394957,0,0,69.8,89.1,48.9,2022,9,3
2022-09-04,1.3,23.33621848739496,0,0.04285714285714286,63.3,80.4,50.9,2022,9,4
2022-09-05,1.3,23.326218487394957,0,0.04285714285714286,63,80.2,48,2022,9,5
2022-09-06,1.4,23.42621848739496,0,0.04285714285714286,63.3,82.8,47.5,2022,9,6
2022-09-07,2.1,23.396218487394957,0,0.04285714285714286,70.2,87.4,54.7,2022,9,7
2022-09-08,1.3,23.296218487394956,0,0.1,55.2,65.7,41.5,2022,9,8
2022-09-09,1.7,23.396218487394957,0,0.2,40.1,53.4,32.7,2022,9,9
2022-09-10,1.5,23.446218487394958,0,0.04285714285714286,44.8,65.7,30.9,2022,9,10
2022-09-11,1.4,23.436218487394957,0,0.028571428571428574,57.4,74.7,40.5,2022,9,11
2022-09-12,1.3,23.376218487394958,0,0.028571428571428574,61.5,75.9,51.1,2022,9,12
2022-09-13,2.5,23.196218487394958,0,0.028571428571428574,56.5,70.9,44.8,2022,9,13
2022-09-14,0.7,23.206218487394956,0,0.1,50,60.4,43.2,2022,9,14
2022-09-15,1.5,23.276218487394956,0,0.028571428571428574,52,64.8,40.5,2022,9,15
2022-09-16,1,23.276218487394956,0,0.1,46,51.3,39.9,2022,9,16
2022-09-17,1.4,23.216218487394958,0,0.028571428571428574,49.3,63.7,37,2022,9,17
2022-09-18,1.6,23.166218487394957,0,0.2571428571428572,50.2,65.5,36.7,2022,9,18
2022-09-19,1.4,23.15621848739496,0,0.2571428571428572,54.7,68.5,41.2,2022,9,19
2022-09-20,2.4,23.316218487394956,0,0.2571428571428572,41.9,44.2,38.1,2022,9,20
2022-09-21,4.1,23.436218487394957,0,0.2,41.7,46.4,38.3,2022,9,21
2022-09-22,2.9,23.24621848739496,0,1.6,44.6,54.7,39.6,2022,9,22
2022-09-23,1.4,23.286218487394958,0,0.2571428571428572,50.2,58.5,41.5,2022,9,23
2022-09-24,0.9,23.42621848739496,0,0.2571428571428572,51.4,61.5,40.1,2022,9,24
2022-09-25,1.4,23.546218487394956,0,0.09999999999999999,52.2,67.1,39,2022,9,25
2022-09-26,1.3,23.49621848739496,0,0.09999999999999999,55.2,73.9,43.5,2022,9,26
2022-09-27,1.4,23.416218487394957,0,0.09999999999999999,55.8,74.8,42.3,2022,9,27
2022-09-28,1.6,23.386218487394956,0,0.09999999999999999,58.1,76.8,45.5,2022,9,28
2022-09-29,1.9,23.286218487394958,0,0.09999999999999999,54.7,68.5,37.2,2022,9,29
2022-09-30,0.7,23.346218487394957,0,0.1,42.6,47.5,38.3,2022,9,30
2022-10-01,0.6,23.376218487394958,0,0.6,43.9,48.4,40.8,2022,10,1
2022-10-02,1.1,23.35621848739496,0,0.6,44.4,52.5,41.7,2022,10,2
2022-10-03,0.7,23.436218487394957,0,0.08571428571428572,45.3,55,39.6,2022,10,3
2022-10-04,1.2,23.456218487394956,0,0.08571428571428572,47.8,64.9,39.6,2022,10,4
2022-10-05,1.5,23.49621848739496,0,0.08571428571428572,48.9,66,37.9,2022,10,5
2022-10-06,2.6,23.546218487394956,0,0.08571428571428572,44.6,54.5,36,2022,10,6
2022-10-07,2.3,23.60621848739496,0,0.08571428571428572,43.2,59,36,2022,10,7
2022-10-08,1.2,23.566218487394956,0,0.08571428571428572,44.8,63.1,33.4,2022,10,8
2022-10-09,1.3,23.476218487394956,0,0.014285714285714287,46.9,64,36.1,2022,10,9
2022-10-10,1.2,23.316218487394956,0,0.014285714285714287,53.4,60.6,38.7,2022,10,10
2022-10-11,0.8,23.15621848739496,0,0.1,47.8,53.2,37.6,2022,10,11
2022-10-12,0.9,23.386218487394956,0,0.014285714285714287,49.5,57.4,41.5,2022,10,12
2022-10-13,1,23.506218487394957,0,0.014285714285714287,50.5,57.6,37.9,2022,10,13
2022-10-14,1.2,23.33621848739496,0,0.014285714285714287,52.9,59.4,47.1,2022,10,14
2022-10-15,1,23.40621848739496,0,0.014285714285714287,41.9,52.9,31.3,2022,10,15
2022-10-16,1.4,23.536218487394958,0,0.24285714285714285,41.7,59.5,30.2,2022,10,16
2022-10-17,1.3,23.476218487394956,0,0.24285714285714285,47.1,67.5,36.1,2022,10,17
2022-10-18,1.4,23.486218487394957,0,0.24285714285714285,49.6,67.5,38.5,2022,10,18
2022-10-19,1.4,23.556218487394958,0,0.24285714285714285,49.8,64.6,37.4,2022,10,19
2022-10-20,1.3,23.35621848739496,0,0.24285714285714285,55.8,61.2,51.1,2022,10,20
2022-10-21,1.4,23.036218487394958,0,0.6,47.7,53.8,38.3,2022,10,21
2022-10-22,1.4,22.76621848739496,0,1.1,35.1,40.1,29.7,2022,10,22
2022-10-23,0.4,22.946218487394958,1.2857142857142858,0.2,28.2,31.3,26.1,2022,10,23
2022-10-24,0.7,23.216218487394958,1,0.2,31.1,35.6,25.7,2022,10,24
2022-10-25,1.9,23.186218487394957,1,0.1,32,35.1,27,2022,10,25
2022-10-26,1.4,23.146218487394957,2,0.08571428571428572,32.5,40.8,27.3,2022,10,26
2022-10-27,0.9,23.276218487394956,2,0.08571428571428572,32.9,38.1,27.5,2022,10,27
2022-10-28,1.2,23.396218487394957,2,0.1,37.8,45.9,24.4,2022,10,28
2022-10-29,1.2,23.456218487394956,1,0.08571428571428572,41,46.8,37.4,2022,10,29
2022-10-30,1.4,23.396218487394957,1,0.1142857142857143,41,43.9,35.6,2022,10,30
2022-10-31,1.6,23.186218487394957,1,0.1142857142857143,46.4,50.9,41.4,2022,10,31
2023-08-01,1.4,23.35621848739496,0,0.07142857142857144,65.1,78.6,50.7,2023,8,1
2023-08-02,1.8,23.376218487394958,0,0.07142857142857144,61.2,73,48.2,2023,8,2
2023-08-03,1.7,23.396218487394957,0,0.07142857142857144,56.8,66.2,47.8,2023,8,3
2023-08-04,0.8,23.416218487394957,0,0.4,54.9,64.9,48.4,2023,8,4
2023-08-05,0.8,23.49621848739496,0,0.1,53.6,61,46,2023,8,5
2023-08-06,2.2,23.456218487394956,0,0.1,53.4,65.3,48,2023,8,6
2023-08-07,1.3,23.40621848739496,0,0.1,55,69.3,46.6,2023,8,7
2023-08-08,1.1,23.316218487394956,0,0.08571428571428572,57,68.5,45.3,2023,8,8
2023-08-09,1.3,23.256218487394957,0,0.4,60.6,72.1,49.5,2023,8,9
2023-08-10,1.1,23.196218487394958,0,0.08571428571428572,57.6,67.5,45.3,2023,8,10
2023-08-11,1.1,23.276218487394956,0,0.08571428571428572,56.3,70,41.7,2023,8,11
2023-08-12,1.2,23.33621848739496,0,0.08571428571428572,59.4,71.8,45.5,2023,8,12
2023-08-13,1.6,23.49621848739496,0,0.09999999999999999,54.1,67.6,43.3,2023,8,13
2023-08-14,1.5,23.526218487394956,0,0.09999999999999999,58.6,77.9,41.4,2023,8,14
2023-08-15,1.4,23.436218487394957,0,0.09999999999999999,69.6,82.6,54.3,2023,8,15
2023-08-16,0.9,23.366218487394956,0,0.09999999999999999,66.7,77.4,52,2023,8,16
2023-08-17,1.7,23.306218487394958,0,0.09999999999999999,69.6,84.7,49.8,2023,8,17
2023-08-18,2.6,23.136218487394956,0,0.09999999999999999,67.6,77,55.4,2023,8,18
2023-08-19,2.2,23.296218487394956,0,0.7,54.9,66,48,2023,8,19
2023-08-20,3,23.40621848739496,0,0.6,52.2,55.2,48,2023,8,20
2023-08-21,1.3,23.326218487394957,0,0.14285714285714285,59.5,70.5,52,2023,8,21
2023-08-22,2.4,23.326218487394957,0,0.1,63.1,72.9,54.9,2023,8,22
2023-08-23,1.1,23.35621848739496,0,0.2,59.5,69.1,49.1,2023,8,23
2023-08-24,1.4,23.386218487394956,0,0.14285714285714285,58.6,71.6,46.2,2023,8,24
2023-08-25,4,23.466218487394958,0,0.1,56.1,68,46.9,2023,8,25
2023-08-26,1.5,23.486218487394957,0,0.14285714285714285,58.5,73.6,46,2023,8,26
2023-08-27,1.4,23.456218487394956,0,0,58.3,73.6,48,2023,8,27
2023-08-28,1.4,23.486218487394957,0,0,58.6,76.1,46.4,2023,8,28
2023-08-29,2.3,23.40621848739496,0,0,62.4,81,48.2,2023,8,29
2023-08-30,1.6,23.226218487394956,0,0,54.5,62.4,47.5,2023,8,30
2023-08-31,0.5,23.216218487394958,0,0,54.5,67.1,46,2023,8,31
2023-09-01,2.5,23.186218487394957,0,0,60.6,73,46.8,2023,9,1
2023-09-02,1.4,23.296218487394956,0,0,65.5,74.7,55.9,2023,9,2
2023-09-03,1.4,23.256218487394957,0,0.3,60.8,71.6,51.3,2023,9,3
2023-09-04,0.7,23.15621848739496,0,0.7,49.6,52,47.3,2023,9,4
2023-09-05,1.2,23.326218487394957,0,0.18571428571428572,50.9,62.2,41,2023,9,5
2023-09-06,1.4,23.296218487394956,0,0.2,55.8,67.6,43.2,2023,9,6
2023-09-07,1.2,23.306218487394958,0,0.18571428571428572,54.7,68,45.1,2023,9,7
2023-09-08,1.9,23.376218487394958,0,0.1,53.1,69.1,43.5,2023,9,8
2023-09-09,1.3,23.49621848739496,0,0.18571428571428572,50.7,63.3,41.2,2023,9,9
2023-09-10,2.6,23.506218487394957,0,0.014285714285714287,52.2,64.8,42.1,2023,9,10
2023-09-11,2.1,23.436218487394957,0,0.014285714285714287,53.1,71.2,39,2023,9,11
2023-09-12,1.6,23.316218487394956,0,0.014285714285714287,44.614285714285714,57.714285714285715,35.17142857142857,2023,9,12
2023-09-13,1.4,23.296218487394956,0,0.1,51.6,64.9,44.4,2023,9,13
2023-09-14,0.8,23.416218487394957,0,0.014285714285714287,49.3,65.3,39.7,2023,9,14
2023-09-15,1.3,23.466218487394958,0,0.014285714285714287,50.2,66.9,38.7,2023,9,15
2023-09-16,1.5,23.416218487394957,0,0.014285714285714287,55.9,70.9,42.3,2023,9,16
2023-09-17,1.4,23.346218487394957,0,0.3142857142857143,58.1,72,43.3,2023,9,17
2023-09-18,1.3,23.226218487394956,0,0.3142857142857143,56.7,67.8,44.8,2023,9,18
2023-09-19,1.4,23.196218487394958,0,0.3142857142857143,51.4,65.3,37.8,2023,9,19
2023-09-20,1.3,23.186218487394957,0,0.3142857142857143,46.4,58.3,33.3,2023,9,20
2023-09-21,4.3,23.236218487394957,0,0.9,41.7,43,39.4,2023,9,21
2023-09-22,0.5,23.276218487394956,0,1.1,42.4,46.9,40.1,2023,9,22
2023-09-23,0.5,23.306218487394958,0,0.2,45,54.9,37.2,2023,9,23
2023-09-24,1.5,23.326218487394957,0,0,49.6,64,36,2023,9,24
2023-09-25,1.4,23.366218487394956,0,0,53.8,72.1,40.6,2023,9,25
2023-09-26,2.8,23.296218487394956,0,0,58.3,73.4,42.8,2023,9,26
2023-09-27,1.8,23.24621848739496,0,0,48.2,62.6,38.5,2023,9,27
2023-09-28,1,23.276218487394956,0,0,42.1,54.7,32.5,2023,9,28
2023-09-29,1.1,23.196218487394958,0,0,45,61.3,32,2023,9,29
2023-09-30,2.6,23.116218487394956,0,0,46.8,57.7,37.8,2023,9,30
2023-10-01,0.9,23.216218487394958,0,0.07142857142857142,40.3,43.7,34.2,2023,10,1
2023-10-02,0.7,23.256218487394957,0,0.1,41.9,53.4,33.1,2023,10,2
2023-10-03,1.4,23.216218487394958,0,0.3,41.2,48.7,38.3,2023,10,3
2023-10-04,1.1,23.33621848739496,0,0.1,43.3,47.5,39.6,2023,10,4
2023-10-05,0.8,23.506218487394957,0,0.07142857142857142,43.3,47.1,35.1,2023,10,5
2023-10-06,1,23.626218487394958,0,0.07142857142857142,42.4,56.8,35.8,2023,10,6
2023-10-07,1.4,23.506218487394957,0,0.07142857142857142,46.8,64.8,36.5,2023,10,7
2023-10-08,1.4,23.386218487394956,0,0.11428571428571428,50.2,67.1,38.5,2023,10,8
2023-10-09,1.6,23.236218487394957,0,0.11428571428571428,54.7,67.6,41.7,2023,10,9
2023-10-10,1.8,23.006218487394957,0,0.1,51.1,64.4,43,2023,10,10
2023-10-11,1.4,22.896218487394957,0,0.2,41.7,45.3,39,2023,10,11
2023-10-12,1.3,23.146218487394957,0,0.5,38.8,41.5,36,2023,10,12
2023-10-13,3.3,23.386218487394956,0,0.11428571428571428,35.8,37.8,34.3,2023,10,13
2023-10-14,2.5,23.396218487394957,0,0.11428571428571428,39.4,48.7,32.7,2023,10,14
2023-10-15,1.6,23.506218487394957,0,0,47.5,58.6,37.2,2023,10,15
2023-10-16,1.4,23.446218487394958,0,0,54.7,64.9,42.8,2023,10,16
2023-10-17,1.9,23.24621848739496,0,0,50.4,56.3,43,2023,10,17
2023-10-18,1.2,23.42621848739496,0,0,52.3,58.8,42.8,2023,10,18
2023-10-19,1.1,23.40621848739496,0,0,58.6,65.7,47.3,2023,10,19
2023-10-20,1.1,23.326218487394957,0,0,54.7,65.3,42.8,2023,10,20
2023-10-21,1.9,23.26621848739496,0,0,45.7,60.6,35.8,2023,10,21
2023-10-22,1.3,23.146218487394957,1.7142857142857142,0.3,48,61.5,38.3,2023,10,22
2023-10-23,1.3,23.096218487394957,1.7142857142857142,0.17142857142857143,39,42.3,33.1,2023,10,23
2023-10-24,1.5,23.126218487394958,1.7142857142857142,0.17142857142857143,34.5,44.1,23.9,2023,10,24
2023-10-25,3.1,23.136218487394956,1.7142857142857142,0.4,17.2,24.1,11.3,2023,10,25
2023-10-26,3,23.256218487394957,1,0.3,13.1,19,7.7,2023,10,26
2023-10-27,0.3,23.386218487394956,2,0.17142857142857143,12.7,19.6,0.9,2023,10,27
2023-10-28,0.4,23.506218487394957,9,0.2,8.6,23.2,-4,2023,10,28
2023-10-29,0.3,23.626218487394958,2,0.2,21,26.1,10.6,2023,10,29
2023-10-30,0.8,23.576218487394957,5,0.1,29.7,35.2,25.2,2023,10,30
2023-10-31,0.6,23.526218487394956,3,0.18571428571428572,39.4,45.9,33.6,2023,10,31
